,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,trackName,artistName,explicit,popularity
2595,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2596,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2597,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2598,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2599,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2600,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2601,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2602,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2603,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2604,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2605,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2606,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2607,0.572,0.341,9,-20.382,0,0.0315,0.953,0.889,0.099,0.421,154.543,79vgbkN1IRL0kU4jKLNB13,181359,3,The Last Of US- Main Theme,Geek Music,False,48
2608,0.572,0.341,9,-20.382,0,0.0315,0.953,0.889,0.099,0.421,154.543,79vgbkN1IRL0kU4jKLNB13,181359,3,The Last Of US- Main Theme,Geek Music,False,48
2609,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2610,0.239,0.53,4,-12.739,0,0.0483,0.839,0.821,0.0929,0.0983,104.983,0FUaU8SVW5uZinHazJhTqe,225789,4,The Last of Us Theme - Epic Orchestral Version,Krutikov Music,False,25
2611,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2612,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2613,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2614,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2615,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2616,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2617,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2618,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12e-06,0.176,0.75,84.784,2LcXJP95e4HKydTZ2mYfrx,281574,4,Tujh Mein Rab Dikhta Hai,Roop Kumar Rathod,False,72
2619,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2620,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2621,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2622,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2623,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2624,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2625,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2626,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2627,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2628,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2629,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2630,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2631,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2632,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2633,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2634,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2635,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2636,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2637,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2638,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2639,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2640,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2641,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2642,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2643,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2644,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2645,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2646,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2647,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2648,0.719,0.498,1,-4.563,0,0.347,0.282,0.0,0.0999,0.892,169.938,7MpfARGQRFqZxHEWLBjDkx,219336,4,Pagol,Deep Jandu,False,69
2649,0.719,0.498,1,-4.563,0,0.347,0.282,0.0,0.0999,0.892,169.938,7MpfARGQRFqZxHEWLBjDkx,219336,4,Pagol,Deep Jandu,False,69
2650,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2651,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2652,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2653,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2654,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2655,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2656,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2657,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2658,0.411,0.244,7,-11.364,1,0.0349,0.868,2.54e-05,0.128,0.248,139.935,2I0MIQhICYnKHvaxUHYH49,256285,4,Shauq,Amit Trivedi,False,72
2659,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,196653,4,The Box,Roddy Ricch,True,83
2660,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,4woTEX1wYOTGDqNXuavlRC,350320,4,Superman,Eminem,True,88
2661,0.691,0.373,1,-12.905,1,0.0575,0.0332,0.94,0.112,0.395,153.138,5HV7FtAPiX8rY6kMye8pFK,62798,4,"Mehram (From ""Jersey"")",Sachet Tandon,False,27
2662,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,0s76ExpXyMGVBlKLUr683e,221989,3,Faasle,Aditya Rikhari,False,72
2663,0.584,0.787,1,-4.247,0,0.0308,0.0986,0.0,0.0706,0.481,90.072,1QbftLk2fmvtjmQ6DTvbAB,208577,4,Rooh,Tej Gill,False,61
2664,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,158040,4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,False,84
2665,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,5XeFesFbtLpXzIVDNQP22n,183956,4,I Wanna Be Yours,Arctic Monkeys,False,94
2666,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,3KkXRkHbMCARz0aVfEt68P,158040,4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,False,84
2667,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,5XeFesFbtLpXzIVDNQP22n,183956,4,I Wanna Be Yours,Arctic Monkeys,False,94
2668,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2669,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2670,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2671,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2672,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2673,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2674,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2675,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,The Weeknd,True,93
2676,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,The Weeknd,True,93
2677,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040,4,Blinding Lights,The Weeknd,False,92
2678,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040,4,Blinding Lights,The Weeknd,False,92
2679,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,1cKHdTo9u0ZymJdPGSh6nq,241067,4,I Was Never There,The Weeknd,False,89
2680,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,09mEdoA6zrmBPgTEN5qXmN,228373,3,Call Out My Name,The Weeknd,False,89
2681,0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,7oDd86yk8itslrA9HRP2ki,232857,4,Die For You - Remix,The Weeknd,False,95
2682,0.52,0.693,5,-7.704,1,0.0331,0.0002,2.2e-05,0.122,0.12,126.985,1DzJbVkBELu6jDu6q0T0tk,267505,4,Nothing Is Lost (You Give Me Strength),The Weeknd,False,74
2683,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,1cKHdTo9u0ZymJdPGSh6nq,241067,4,I Was Never There,The Weeknd,False,89
2684,0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,1nH2PkJL1XoUq8oE6tBZoU,188918,4,Sacrifice,The Weeknd,True,78
2685,0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,1nH2PkJL1XoUq8oE6tBZoU,188918,4,Sacrifice,The Weeknd,True,78
2686,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,1cKHdTo9u0ZymJdPGSh6nq,241067,4,I Was Never There,The Weeknd,False,89
2687,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,1cKHdTo9u0ZymJdPGSh6nq,241067,4,I Was Never There,The Weeknd,False,89
2688,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,1cKHdTo9u0ZymJdPGSh6nq,241067,4,I Was Never There,The Weeknd,False,89
2689,0.52,0.693,5,-7.704,1,0.0331,0.0002,2.2e-05,0.122,0.12,126.985,1DzJbVkBELu6jDu6q0T0tk,267505,4,Nothing Is Lost (You Give Me Strength),The Weeknd,False,74
2690,0.52,0.693,5,-7.704,1,0.0331,0.0002,2.2e-05,0.122,0.12,126.985,1DzJbVkBELu6jDu6q0T0tk,267505,4,Nothing Is Lost (You Give Me Strength),The Weeknd,False,74
2691,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2692,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,7fBv7CLKzipRk6EC6TWHOB,242253,4,The Hills,The Weeknd,True,88
2693,0.65,0.711,0,-5.417,1,0.0377,0.0123,0.00943,0.301,0.319,89.019,50iiDJGpAPdr2VTrz999XA,405213,4,House Of Balloons / Glass Table Girls,The Weeknd,True,70
2694,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,7fBv7CLKzipRk6EC6TWHOB,242253,4,The Hills,The Weeknd,True,88
2695,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2696,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,3xKsf9qdS1CyvXSMEid6g8,184516,3,Pink + White,Frank Ocean,False,88
2697,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,3xKsf9qdS1CyvXSMEid6g8,184516,3,Pink + White,Frank Ocean,False,88
2698,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,3xKsf9qdS1CyvXSMEid6g8,184516,3,Pink + White,Frank Ocean,False,88
2699,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2700,0.718,0.655,8,-6.419,0,0.0751,0.187,0.0,0.498,0.569,100.012,2yhr124Rd4SWhbIcYmdtT2,213600,4,Ram Ram,MC SQUARE,False,60
2701,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2702,0.676,0.447,11,-8.827,0,0.0942,0.201,0.0,0.135,0.567,84.715,6biqkuWq069vByAEeGxZlr,154080,4,Her,Shubh,False,76
2703,0.37,0.467,2,-6.973,1,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722,4,Kaise Hua,Vishal Mishra,False,73
2704,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2705,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2706,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2707,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2708,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,0s76ExpXyMGVBlKLUr683e,221989,3,Faasle,Aditya Rikhari,False,72
2709,0.645,0.324,1,-13.621,0,0.0545,0.754,0.000727,0.103,0.493,162.037,0s76ExpXyMGVBlKLUr683e,221989,3,Faasle,Aditya Rikhari,False,72
2710,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,Coldplay,False,90
2711,0.491,0.693,0,-6.487,0,0.0377,0.211,6.92e-06,0.325,0.412,90.027,3RiPr603aXAoi4GHyXx0uy,258267,4,Hymn for the Weekend,Coldplay,False,85
2712,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2713,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2714,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,The Weeknd,True,93
2715,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2716,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2717,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2718,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,The Weeknd,True,93
2719,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2720,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2721,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,Die For You,The Weeknd,False,88
2722,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,The Weeknd,True,93
2723,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040,4,Blinding Lights,The Weeknd,False,92
2724,0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,7oDd86yk8itslrA9HRP2ki,232857,4,Die For You - Remix,The Weeknd,False,95
2725,0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,22VdIZQfgXJea34mQxlt81,213520,4,Can't Feel My Face,The Weeknd,False,85
2726,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,5QO79kh1waicV47BqGRL3g,215627,4,Save Your Tears,The Weeknd,True,90
2727,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,09mEdoA6zrmBPgTEN5qXmN,228373,3,Call Out My Name,The Weeknd,False,89
2728,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,7fBv7CLKzipRk6EC6TWHOB,242253,4,The Hills,The Weeknd,True,88
2729,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,09mEdoA6zrmBPgTEN5qXmN,228373,3,Call Out My Name,The Weeknd,False,89
2730,0.672,0.759,4,-5.22,0,0.0352,0.205,0.0,0.291,0.794,150.042,5kwldaZvtbiTmRYsmlyxAN,188587,4,Paisa Hai Toh,Sachin-Jigar,False,68
2731,0.672,0.759,4,-5.22,0,0.0352,0.205,0.0,0.291,0.794,150.042,5kwldaZvtbiTmRYsmlyxAN,188587,4,Paisa Hai Toh,Sachin-Jigar,False,68
2732,0.672,0.759,4,-5.22,0,0.0352,0.205,0.0,0.291,0.794,150.042,5kwldaZvtbiTmRYsmlyxAN,188587,4,Paisa Hai Toh,Sachin-Jigar,False,68
2733,0.672,0.759,4,-5.22,0,0.0352,0.205,0.0,0.291,0.794,150.042,5kwldaZvtbiTmRYsmlyxAN,188587,4,Paisa Hai Toh,Sachin-Jigar,False,68
2734,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,3xKsf9qdS1CyvXSMEid6g8,184516,3,Pink + White,Frank Ocean,False,88
2735,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99,24MMjyA3NLqCsDJfsn51eg,203049,4,Mi Amor,Sharn,False,79
2736,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,285ieonEuLkll3zknYK2TY,183533,3,The Last of Us,Gustavo Santaolalla,False,67
2737,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Starboy,The Weeknd,True,93
2738,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,2dHHgzDwk4BJdRwy9uXhTO,221520,4,Creepin' (with The Weeknd & 21 Savage),Metro Boomin,True,97
2739,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,0k4d5YPDr1r7FX77VdqWez,186173,4,You Right,Doja Cat,True,83
2740,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,0mL82sxCRjrs3br407IdJh,199111,4,Is There Someone Else?,The Weeknd,False,86
2741,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,6bnF93Rx87YqUBLSgjiMU8,198267,4,Heartless,The Weeknd,True,87
2742,0.572,0.631,7,-9.836,0,0.0476,0.222,0.0,0.135,0.0713,134.078,4PhsKqMdgMEUSstTDAmMpg,249040,4,Often,The Weeknd,True,83
2743,0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,6huNf4dutXRjJyGn7f5BPS,211421,4,Pray For Me,The Weeknd,True,81
